freq	dB(S(2,1))
1.58842000000000020E9	-2.96637070231305660E0
1.58891999999999990E9	-3.05415389643225320E0
1.58942000000000010E9	-3.14530268797326240E0
1.58992000000000020E9	-3.23975235339697810E0
1.59041999999999990E9	-3.33742935242845550E0
1.59092000000000010E9	-3.43825197675603890E0
1.59141999999999980E9	-3.54213104798181620E0
1.59192000000000000E9	-3.64897065340287430E0
1.59242000000000020E9	-3.75866890814920220E0
1.59291999999999990E9	-3.87111873242516460E0
1.59342000000000010E9	-3.98620863307540580E0
1.59392000000000000E9	-4.10382347938197170E0
1.59441999999999990E9	-4.22384526386340740E0
1.59492000000000010E9	-4.34615383984366590E0
1.59542000000000010E9	-4.47062762864474820E0
1.59592000000000000E9	-4.59714429039742890E0
1.59642000000000000E9	-4.72558135361510700E0
1.59692000000000010E9	-4.85581679980883330E0
1.59742000000000010E9	-4.98772960050401350E0
1.59792000000000000E9	-5.12120020503347110E0
1.59842000000000020E9	-5.25611097840697820E0
1.59892000000000010E9	-5.39234658938095100E0
1.59942000000000010E9	-5.52979434957275200E0
1.59992000000000020E9	-5.66834450507167190E0
1.60042000000000020E9	-5.80789048250157420E0
1.60091999999999990E9	-5.94832909188569210E0
1.60141999999999980E9	-6.08956068896493360E0
1.60192000000000020E9	-6.23148929983374340E0
1.60242000000000000E9	-6.37402271088329450E0
1.60291999999999990E9	-6.51707252710904240E0
1.60342000000000030E9	-6.66055420183500860E0
1.60392000000000000E9	-6.80438704086240610E0
1.60442000000000000E9	-6.94849418395571220E0
1.60492000000000030E9	-7.09280256645894620E0
1.60542000000000010E9	-7.23724286369017110E0
1.60592000000000000E9	-7.38174942059223850E0
1.60642000000000000E9	-7.52626016894831640E0
1.60692000000000010E9	-7.67071653428375550E0
1.60742000000000010E9	-7.81506333439797720E0
1.60792000000000000E9	-7.95924867128206960E0
1.60842000000000020E9	-8.10322381800575190E0
1.60891999999999990E9	-8.24694310198558430E0
1.60942000000000010E9	-8.39036378588346210E0
1.60992000000000020E9	-8.53344594723442110E0
1.61042000000000000E9	-8.67615235775953590E0
1.61092000000000010E9	-8.81844836319045380E0
1.61142000000000010E9	-8.96030176431005290E0
1.61192000000000000E9	-9.10168269980610490E0
1.61242000000000020E9	-9.24256353143608680E0
1.61292000000000010E9	-9.38291873191086090E0
1.61342000000000010E9	-9.52272477582770800E0
1.61391999999999980E9	-9.66196003391156570E0
1.61442000000000020E9	-9.80060467076249960E0
1.61492000000000010E9	-9.93864054625173130E0
1.61541999999999990E9	-1.00760511206624550E1
1.61592000000000020E9	-1.02128213636310930E1
1.61642000000000020E9	-1.03489376669080820E1
1.61691999999999990E9	-1.04843877609293700E1
1.61742000000000030E9	-1.06191606351631810E1
1.61792000000000020E9	-1.07532464621774370E1
1.61842000000000000E9	-1.08866365253538010E1
1.61891999999999990E9	-1.10193231501618170E1
1.61942000000000030E9	-1.11512996388964370E1
1.61992000000000000E9	-1.12825602087706820E1
1.62042000000000000E9	-1.14130999332513920E1
1.62092000000000040E9	-1.15429146865202580E1
1.62141999999999990E9	-1.16720010909407710E1
1.62192000000000000E9	-1.18003564674073250E1
1.62242000000000040E9	-1.19279787884543430E1
1.62291999999999990E9	-1.20548666340053230E1
1.62342000000000010E9	-1.21810191496384720E1
1.62392000000000000E9	-1.23064360072521930E1
1.62442000000000000E9	-1.24311173680134470E1
1.62492000000000010E9	-1.25550638474766660E1
1.62542000000000010E9	-1.26782764827625210E1
1.62592000000000000E9	-1.28007567016907920E1
1.62642000000000000E9	-1.29225062937652300E1
1.62692000000000010E9	-1.30435273829109330E1
1.62742000000000010E9	-1.31638224018702910E1
